customer_id,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_group,avg_monthly_spend,revenue
6024-ruggh,male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),25.2,1798.9,no,48+,24.64246575342466,25.2
6513-eecdb,male,1,yes,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.55,73.55,yes,0-6,36.775,73.55
3956-cjust,female,1,no,no,23,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.4,1643.55,no,12-24,68.48125,75.4
4079-wwqqq,male,0,no,no,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),65.55,4807.45,no,48+,65.8554794520548,65.55
6103-bocou,female,0,no,no,26,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,80.7,2193.0,no,24-48,81.22222222222223,80.7
5149-tgwdz,female,0,no,no,21,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,mailed check,104.55,2239.4,no,12-24,101.7909090909091,104.55
7471-wnsuf,male,0,yes,no,60,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),24.15,1505.9,no,48+,24.686885245901642,24.15
8942-dbmhz,male,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.45,255.35,no,6-12,19.642307692307693,20.45
4301-vvzka,male,0,yes,no,16,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.4,1189.4,no,12-24,69.96470588235294,75.4
9199-pwqvc,female,0,yes,no,63,yes,yes,dsl,yes,yes,no,no,yes,yes,one year,yes,credit card (automatic),79.7,4786.15,no,48+,74.78359375,79.7
4824-gucby,female,1,no,no,22,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,no,electronic check,81.7,1820.9,no,12-24,79.16956521739131,81.7
5393-hjzsm,female,0,yes,yes,32,yes,no,dsl,yes,yes,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),76.3,2404.15,no,24-48,72.85303030303031,76.3
7074-ievoj,female,1,no,no,3,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.4,205.05,yes,0-6,51.2625,79.4
9625-qstye,female,0,no,no,13,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,81.15,952.3,yes,12-24,68.02142857142857,81.15
0862-prcbs,female,0,yes,yes,68,yes,yes,fiber optic,no,yes,no,yes,yes,yes,two year,yes,credit card (automatic),103.75,7039.45,no,48+,102.02101449275362,103.75
8812-zrhfp,female,0,yes,yes,30,yes,no,fiber optic,no,no,yes,no,no,yes,one year,no,electronic check,86.45,2538.05,no,24-48,81.87258064516129,86.45
5146-cbvoe,female,0,no,no,16,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),75.1,1212.85,no,12-24,71.34411764705882,75.1
0454-okrct,male,0,no,no,33,yes,no,fiber optic,no,yes,no,yes,no,no,two year,no,bank transfer (automatic),80.6,2651.1,no,24-48,77.9735294117647,80.6
5787-kxgiy,male,0,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.3,1304.8,no,48+,17.873972602739727,19.3
4750-zrxiu,female,1,no,no,4,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.6,360.1,yes,0-6,72.02000000000001,84.6
4198-vfoea,female,0,no,no,12,no,no phone service,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,33.6,435.45,no,6-12,33.496153846153845,33.6
6630-ujzmy,female,1,yes,no,4,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,83.25,308.05,no,0-6,61.61,83.25
5709-lvoeq,female,0,yes,yes,0,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,mailed check,80.85,1426.4,no,0-6,1426.4,80.85
6400-bwqkw,female,0,no,no,6,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,79.05,434.5,yes,0-6,62.07142857142857,79.05
2692-aqcpf,female,0,yes,no,65,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),108.05,7118.9,no,48+,107.86212121212121,108.05
0347-ubkuz,female,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.9,320.45,no,12-24,20.028125,19.9
0835-duuiq,female,0,no,yes,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),21.05,531.55,no,12-24,21.261999999999997,21.05
0811-gsdtp,female,0,no,yes,13,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,30.15,382.2,no,12-24,27.3,30.15
7567-ecmcm,male,0,no,no,24,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),79.85,2001.0,no,12-24,80.04,79.85
6115-ztbfq,female,0,yes,no,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),65.5,4919.7,no,48+,67.3931506849315,65.5
6353-brmma,female,0,yes,yes,54,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),104.1,5645.8,no,48+,102.6509090909091,104.1
6680-wkxrz,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),74.4,215.8,yes,0-6,53.95,74.4
6231-wfgfh,male,0,yes,yes,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.5,77.6,no,0-6,15.52,20.5
9904-ehevj,female,1,yes,yes,32,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,mailed check,91.35,2896.55,no,24-48,87.77424242424243,91.35
7028-dvoiq,male,1,no,no,35,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,99.05,3395.8,yes,24-48,94.32777777777778,99.05
6169-ppetc,male,0,yes,yes,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.5,759.35,no,24-48,21.093055555555555,20.5
4208-uffgw,male,1,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.95,85.15,yes,0-6,28.383333333333336,44.95
8584-kmvxd,female,0,no,no,8,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,75.6,535.55,no,6-12,59.50555555555555,75.6
8467-wynsr,male,0,no,no,22,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,55.1,1253.15,no,12-24,54.48478260869565,55.1
0851-dfjkb,female,0,no,no,15,yes,no,dsl,yes,no,yes,yes,no,no,month-to-month,no,electronic check,58.95,955.15,no,12-24,59.696875,58.95
5382-soyzl,male,0,no,no,22,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.1,2162.6,no,12-24,94.02608695652174,95.1
9448-reevd,male,0,yes,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,credit card (automatic),44.7,44.7,yes,0-6,22.35,44.7
3261-cqxol,female,0,yes,yes,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),25.45,1813.35,no,48+,25.185416666666665,25.45
8388-fynpz,male,0,no,no,4,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,electronic check,56.75,245.15,no,0-6,49.03,56.75
4002-bqwpq,male,0,no,no,25,yes,yes,dsl,yes,yes,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),81.75,2028.8,no,24-48,78.03076923076922,81.75
5651-ylprd,female,0,yes,yes,32,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,86.1,2723.75,no,24-48,82.53787878787878,86.1
2826-dxlqo,male,1,yes,no,7,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),29.8,220.45,no,6-12,27.55625,29.8
4378-bzyfp,male,0,no,no,17,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,20.5,365.8,no,12-24,20.322222222222223,20.5
9489-utfka,male,1,yes,no,8,yes,no,dsl,yes,no,no,no,yes,no,month-to-month,no,bank transfer (automatic),60.9,551.95,no,6-12,61.32777777777778,60.9
4849-pyrlq,female,1,no,no,56,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,bank transfer (automatic),73.25,4054.2,no,48+,71.12631578947368,73.25
9117-shlzx,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.7,45.7,yes,0-6,22.85,45.7
9889-tmahg,male,1,no,no,8,yes,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,no,credit card (automatic),100.3,832.35,yes,6-12,92.48333333333333,100.3
4541-rmrlg,male,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.25,112.3,yes,6-12,14.0375,19.25
7764-bdpee,male,0,no,yes,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.85,60.65,no,0-6,15.1625,20.85
3429-iflem,female,0,no,no,71,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),77.35,5550.1,no,48+,77.08472222222223,77.35
3158-moerk,female,0,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.0,174.8,yes,0-6,58.26666666666667,96.0
7294-tmaop,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,90.55,90.55,yes,0-6,45.275,90.55
5002-gcqfh,male,0,yes,no,49,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),93.85,4733.1,no,48+,94.662,93.85
0556-fjegu,male,0,no,no,58,yes,no,dsl,no,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),70.1,4048.95,no,48+,68.62627118644068,70.1
8919-fyfqz,male,1,yes,no,44,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,30.35,1359.7,yes,24-48,30.215555555555557,30.35
0604-thjfp,female,0,yes,yes,59,yes,no,dsl,no,yes,no,yes,yes,yes,two year,yes,credit card (automatic),75.95,4542.35,no,48+,75.70583333333335,75.95
2834-jrtua,male,0,no,no,71,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,108.05,7532.15,yes,48+,104.61319444444445,108.05
5875-ypqfj,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.9,69.9,yes,0-6,34.95,69.9
5879-sesnb,female,0,no,no,11,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.25,888.65,no,6-12,74.05416666666666,75.25
6646-qvxlr,male,1,yes,no,62,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,103.75,6383.35,yes,48+,101.32301587301588,103.75
6461-ppaxn,female,0,yes,yes,35,yes,no,dsl,yes,no,no,yes,no,no,one year,yes,bank transfer (automatic),54.95,1916.0,no,24-48,53.22222222222222,54.95
3318-isqfq,female,0,no,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),19.5,413.0,no,12-24,19.666666666666668,19.5
1106-hrlkz,male,0,yes,yes,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,808.95,no,24-48,19.73048780487805,19.6
2483-xssmz,female,0,no,no,39,yes,no,dsl,yes,no,no,no,no,no,one year,yes,electronic check,47.85,1886.4,no,24-48,47.160000000000004,47.85
8603-ijwdn,male,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,86.6,86.6,yes,0-6,43.3,86.6
8165-zjrnm,female,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),23.75,1679.25,no,48+,23.003424657534246,23.75
9369-xfehk,female,1,yes,no,33,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.6,2656.5,yes,24-48,78.13235294117646,80.6
2604-xvdam,female,0,no,no,12,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),43.8,540.95,no,6-12,41.611538461538466,43.8
3717-ofrtn,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.75,19.75,no,0-6,9.875,19.75
9046-jbfwa,male,0,no,yes,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.15,537.35,no,24-48,19.19107142857143,19.15
3280-nmuvx,male,0,yes,yes,34,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.6,678.8,no,24-48,19.39428571428571,19.6
1206-ehbdd,female,0,yes,no,56,yes,no,fiber optic,yes,no,yes,no,no,no,two year,no,bank transfer (automatic),80.3,4513.65,no,48+,79.18684210526315,80.3
8361-lbrdi,female,0,no,no,58,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),24.35,1423.85,no,48+,24.133050847457625,24.35
4883-kcpzj,female,0,yes,yes,22,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.25,555.4,no,12-24,24.14782608695652,25.25
9108-eqpnq,female,0,yes,yes,10,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),26.1,225.55,no,6-12,20.504545454545454,26.1
7277-kamwt,male,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.0,268.45,no,12-24,19.175,20.0
3842-iykue,female,0,no,no,35,yes,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,no,credit card (automatic),85.3,2917.5,yes,24-48,81.04166666666667,85.3
6641-xrpsu,female,0,no,no,34,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),70.0,2416.1,yes,24-48,69.03142857142856,70.0
1374-dmzui,female,1,no,no,4,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.3,424.45,yes,0-6,84.89,94.3
2545-lxyvj,male,0,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.7,1492.1,no,48+,20.43972602739726,20.7
3234-vkacu,male,0,no,no,2,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,no,electronic check,70.3,132.4,no,0-6,44.13333333333333,70.3
8357-eqxfo,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,95.35,660.9,yes,6-12,82.6125,95.35
1989-prjhp,male,1,yes,no,27,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.5,1893.95,yes,24-48,67.64107142857144,75.5
8120-jdcam,male,0,yes,yes,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.55,284.9,no,0-6,56.98,69.55
8917-faemr,female,0,no,no,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.85,784.25,no,24-48,20.638157894736842,19.85
7047-yxdmz,male,0,no,no,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.0,417.7,no,12-24,18.986363636363635,20.0
2858-eimxh,female,1,yes,no,53,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,yes,credit card (automatic),95.85,5016.25,no,48+,92.89351851851852,95.85
9524-egpjc,female,0,no,no,18,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,electronic check,90.1,1612.75,yes,12-24,84.88157894736842,90.1
6993-ohlxr,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,68.95,119.75,yes,0-6,39.916666666666664,68.95
8818-xyfcq,male,0,yes,yes,32,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.55,3204.65,yes,24-48,97.11060606060606,99.55
6419-zttle,male,1,yes,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,20.75,485.2,no,12-24,20.216666666666665,20.75
0929-hyqew,male,0,no,no,3,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,50.15,160.85,no,0-6,40.2125,50.15
6614-yolac,female,0,yes,yes,71,no,no phone service,dsl,yes,yes,no,yes,yes,yes,two year,no,mailed check,58.65,4145.25,no,48+,57.572916666666664,58.65
7426-rhzgu,male,0,no,no,9,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,bank transfer (automatic),95.9,827.45,no,6-12,82.745,95.9
4065-jjava,female,0,no,no,1,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,49.5,49.5,no,0-6,24.75,49.5
4695-vadhf,male,0,yes,yes,18,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,no,electronic check,57.45,990.85,yes,12-24,52.15,57.45
3863-iubjr,male,0,yes,yes,12,yes,no,dsl,no,no,no,no,no,yes,one year,no,credit card (automatic),53.65,696.35,yes,6-12,53.565384615384616,53.65
7649-sijjf,male,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,yes,mailed check,80.1,5585.4,no,48+,77.57499999999999,80.1
9361-ynqwj,female,0,no,no,64,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),24.4,1601.2,no,48+,24.633846153846154,24.4
3748-fvmzz,male,0,no,no,4,no,no phone service,dsl,no,no,no,yes,no,yes,month-to-month,yes,electronic check,40.05,162.45,no,0-6,32.489999999999995,40.05
9391-ttoyh,female,0,no,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.5,470.2,no,12-24,19.591666666666665,19.5
1452-xrsjv,female,0,yes,yes,39,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),51.05,2066.0,no,24-48,51.65,51.05
3422-wjoyd,male,0,yes,no,28,yes,no,dsl,yes,no,no,yes,no,no,one year,no,mailed check,54.35,1426.45,no,24-48,49.18793103448276,54.35
8242-soquo,female,1,no,no,5,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,84.7,392.5,no,0-6,65.41666666666667,84.7
7460-itwwp,female,1,yes,no,45,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,86.1,3861.45,no,24-48,83.9445652173913,86.1
7147-aybaa,male,0,no,no,37,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.35,2552.9,no,24-48,67.18157894736842,70.35
7868-tmwmz,female,1,yes,no,60,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),110.0,6668.35,no,48+,109.31721311475411,110.0
4822-rvybb,male,1,no,no,8,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.6,819.4,yes,6-12,91.04444444444444,100.6
6732-fzugp,female,0,no,no,47,yes,yes,fiber optic,yes,no,yes,no,yes,no,one year,no,credit card (automatic),94.9,4615.25,no,24-48,96.15104166666667,94.9
8436-bjumm,male,0,yes,yes,26,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,83.75,2070.6,yes,24-48,76.68888888888888,83.75
